id,title
3218,Minimum Cost for Cutting Cake I
3219,Minimum Cost for Cutting Cake II
3220,Odd and Even Transactions
3222,Find the Winning Player in Coin Game
3223,Minimum Length of String After Operations
3224,Minimum Array Changes to Make Differences Equal
3225,Maximum Score From Grid Operations
3226,Number of Bit Changes to Make Two Integers Equal
3227,Vowels Game in a String
3228,Maximum Number of Operations to Move Ones to the End
3229,Minimum Operations to Make Array Equal to Target
3232,Find if Digit Game Can Be Won
3233,Find the Count of Numbers Which Are Not Special
3234,Count the Number of Substrings With Dominant Ones
3235,Check if the Rectangle Corner Is Reachable
3238,Find the Number of Winning Players
3239,Minimum Number of Flips to Make Binary Grid Palindromic I
3240,Minimum Number of Flips to Make Binary Grid Palindromic II
3241,Time Taken to Mark All Nodes
3242,Design Neighbor Sum Service
3243,Shortest Distance After Road Addition Queries I
3244,Shortest Distance After Road Addition Queries II
3245,Alternating Groups III
3248,Snake in Matrix
3249,Count the Number of Good Nodes
3250,Find the Count of Monotonic Pairs I
3251,Find the Count of Monotonic Pairs II
3254,Find the Power of K-Size Subarrays I
3255,Find the Power of K-Size Subarrays II
3256,Maximum Value Sum by Placing Three Rooks I
3257,Maximum Value Sum by Placing Three Rooks II
3258,Count Substrings That Satisfy K-Constraint I
3259,Maximum Energy Boost From Two Drinks
3260,Find the Largest Palindrome Divisible by K
3261,Count Substrings That Satisfy K-Constraint II
3264,Final Array State After K Multiplication Operations I
3265,Count Almost Equal Pairs I
3266,Final Array State After K Multiplication Operations II
3267,Count Almost Equal Pairs II
3270,Find the Key of the Numbers
3271,Hash Divided String
3272,Find the Count of Good Integers
3273,Minimum Amount of Damage Dealt to Bob
3274,Check if Two Chessboard Squares Have the Same Color
3275,K-th Nearest Obstacle Queries
3276,Select Cells in Grid With Maximum Score
3277,Maximum XOR Score Subarray Queries
3280,Convert Date to Binary
3281,Maximize Score of Numbers in Ranges
3282,Reach End of Array With Max Score
3283,Maximum Number of Moves to Kill All Pawns
3285,Find Indices of Stable Mountains
3286,Find a Safe Walk Through a Grid
3287,Find the Maximum Sequence Value of Array
3288,Length of the Longest Increasing Path
3289,The Two Sneaky Numbers of Digitville
3290,Maximum Multiplication Score
3291,Minimum Number of Valid Strings to Form Target I
3292,Minimum Number of Valid Strings to Form Target II
3295,Report Spam Message
3296,Minimum Number of Seconds to Make Mountain Height Zero
3297,Count Substrings That Can Be Rearranged to Contain a String I
3298,Count Substrings That Can Be Rearranged to Contain a String II
3300,Minimum Element After Replacement With Digit Sum
3301,Maximize the Total Height of Unique Towers
3302,Find the Lexicographically Smallest Valid Sequence
3303,Find the Occurrence of First Almost Equal Substring
3304,Find the K-th Character in String Game I
3305,Count of Substrings Containing Every Vowel and K Consonants I
3306,Count of Substrings Containing Every Vowel and K Consonants II
3307,Find the K-th Character in String Game II
3309,Maximum Possible Number by Binary Concatenation
3310,Remove Methods From Project
3311,Construct 2D Grid Matching Graph Layout
3312,Sorted GCD Pair Queries
3314,Construct the Minimum Bitwise Array I
3315,Construct the Minimum Bitwise Array II
3316,Find Maximum Removals From Source String
3317,Find the Number of Possible Ways for an Event
3318,Find X-Sum of All K-Long Subarrays I
3319,K-th Largest Perfect Subtree Size in Binary Tree
3320,Count The Number of Winning Sequences
3321,Find X-Sum of All K-Long Subarrays II
3324,Find the Sequence of Strings Appeared on the Screen
3325,Count Substrings With K-Frequency Characters I
3326,Minimum Division Operations to Make Array Non Decreasing
3327,Check if DFS Strings Are Palindromes
3330,Find the Original Typed String I
3331,Find Subtree Sizes After Changes
3332,Maximum Points Tourist Can Earn
3333,Find the Original Typed String II
3334,Find the Maximum Factor Score of Array
3335,Total Characters in String After Transformations I
3336,Find the Number of Subsequences With Equal GCD
3337,Total Characters in String After Transformations II
3340,Check Balanced String
3341,Find Minimum Time to Reach Last Room I
3342,Find Minimum Time to Reach Last Room II
3343,Count Number of Balanced Permutations
3345,Smallest Divisible Digit Product I
3346,Maximum Frequency of an Element After Performing Operations I
3347,Maximum Frequency of an Element After Performing Operations II
3348,Smallest Divisible Digit Product II
3349,Adjacent Increasing Subarrays Detection I
3350,Adjacent Increasing Subarrays Detection II
3351,Sum of Good Subsequences
3352,Count K-Reducible Numbers Less Than N
3354,Make Array Elements Equal to Zero
3355,Zero Array Transformation I
3356,Zero Array Transformation II
3357,Minimize the Maximum Adjacent Element Difference
3360,Stone Removal Game
3361,Shift Distance Between Two Strings
3362,Zero Array Transformation III
3363,Find the Maximum Number of Fruits Collected
3364,Minimum Positive Sum Subarray 
3365,Rearrange K Substrings to Form Target String
3366,Minimum Array Sum
3367,Maximize Sum of Weights after Edge Removals
3370,Smallest Number With All Set Bits
3371,Identify the Largest Outlier in an Array
3372,Maximize the Number of Target Nodes After Connecting Trees I
3373,Maximize the Number of Target Nodes After Connecting Trees II
3374,First Letter Capitalization II
3375,Minimum Operations to Make Array Values Equal to K
3376,Minimum Time to Break Locks I
3377,Digit Operations to Make Two Integers Equal
3378,Count Connected Components in LCM Graph
3379,Transformed Array
3380,Maximum Area Rectangle With Point Constraints I
3381,Maximum Subarray Sum With Length Divisible by K
3382,Maximum Area Rectangle With Point Constraints II
3386,Button with Longest Push Time
3387,Maximize Amount After Two Days of Conversions
3388,Count Beautiful Splits in an Array
3389,Minimum Operations to Make Character Frequencies Equal
3392,Count Subarrays of Length Three With a Condition
3393,Count Paths With the Given XOR Value
3394,Check if Grid can be Cut into Sections
3395,Subsequences with a Unique Middle Mode I
3396,Minimum Number of Operations to Make Elements in Array Distinct
3397,Maximum Number of Distinct Elements After Operations
3398,Smallest Substring With Identical Characters I
3399,Smallest Substring With Identical Characters II
3402,Minimum Operations to Make Columns Strictly Increasing
3403,Find the Lexicographically Largest String From the Box I
3404,Count Special Subsequences
3405,Count the Number of Arrays with K Matching Adjacent Elements
3407,Substring Matching Pattern
3408,Design Task Manager
3409,Longest Subsequence With Decreasing Adjacent Difference
3410,Maximize Subarray Sum After Removing All Occurrences of One Element
3411,Maximum Subarray With Equal Products
3412,Find Mirror Score of a String
3413,Maximum Coins From K Consecutive Bags
3414,Maximum Score of Non-overlapping Intervals
3417,Zigzag Grid Traversal With Skip
3418,Maximum Amount of Money Robot Can Earn
3419,Minimize the Maximum Edge Weight of Graph
3420,Count Non-Decreasing Subarrays After K Operations
3421,Find Students Who Improved
3423,Maximum Difference Between Adjacent Elements in a Circular Array
3424,Minimum Cost to Make Arrays Identical
3425,Longest Special Path
3426,Manhattan Distances of All Arrangements of Pieces
3427,Sum of Variable Length Subarrays
3428,Maximum and Minimum Sums of at Most Size K Subsequences
3429,Paint House IV
3430,Maximum and Minimum Sums of at Most Size K Subarrays
3432,Count Partitions with Even Sum Difference
3433,Count Mentions Per User
3434,Maximum Frequency After Subarray Operation
3435,Frequencies of Shortest Supersequences
3436,Find Valid Emails
3438,Find Valid Pair of Adjacent Digits in String
3439,Reschedule Meetings for Maximum Free Time I
3440,Reschedule Meetings for Maximum Free Time II
3441,Minimum Cost Good Caption
3442,Maximum Difference Between Even and Odd Frequency I
3443,Maximum Manhattan Distance After K Changes
3444,Minimum Increments for Target Multiples in an Array
3445,Maximum Difference Between Even and Odd Frequency II
3446,Sort Matrix by Diagonals
3447,Assign Elements to Groups with Constraints
3448,Count Substrings Divisible By Last Digit
3449,Maximize the Minimum Game Score
3451,Find Invalid IP Addresses
3452,Sum of Good Numbers
3453,Separate Squares I
3454,Separate Squares II
3455,Shortest Matching Substring
3456,Find Special Substring of Length K
3457,Eat Pizzas!
3458,Select K Disjoint Special Substrings
3459,Length of Longest V-Shaped Diagonal Segment
3461,Check If Digits Are Equal in String After Operations I
3462,Maximum Sum With at Most K Elements
3463,Check If Digits Are Equal in String After Operations II
3464,Maximize the Distance Between Points on a Square
3465,Find Products with Valid Serial Numbers
3467,Transform Array by Parity
3468,Find the Number of Copy Arrays
3469,Find Minimum Cost to Remove Array Elements
3470,Permutations IV
3471,Find the Largest Almost Missing Integer
3472,Longest Palindromic Subsequence After at Most K Operations
3473,Sum of K Subarrays With Length at Least M
3474,Lexicographically Smallest Generated String
3475,DNA Pattern Recognition 
3477,Fruits Into Baskets II
3478,Choose K Elements With Maximum Sum
3479,Fruits Into Baskets III
3480,Maximize Subarrays After Removing One Conflicting Pair
3482,Analyze Organization Hierarchy
3483,Unique 3-Digit Even Numbers
3484,Design Spreadsheet
3485,Longest Common Prefix of K Strings After Removal
3486,Longest Special Path II
3487,Maximum Unique Subarray Sum After Deletion
3488,Closest Equal Element Queries
3489,Zero Array Transformation IV
3490,Count Beautiful Numbers
3492,Maximum Containers on a Ship
3493,Properties Graph
3494,Find the Minimum Amount of Time to Brew Potions
3495,Minimum Operations to Make Array Elements Zero
3497,Analyze Subscription Conversion 
3498,Reverse Degree of a String
3499,Maximize Active Section with Trade I
3500,Minimum Cost to Divide Array Into Subarrays
3501,Maximize Active Section with Trade II
3502,Minimum Cost to Reach Every Position
3503,Longest Palindrome After Substring Concatenation I
3504,Longest Palindrome After Substring Concatenation II
3505,Minimum Operations to Make Elements Within K Subarrays Equal
3507,Minimum Pair Removal to Sort Array I
3508,Implement Router
3509,Maximum Product of Subsequences With an Alternating Sum Equal to K
3510,Minimum Pair Removal to Sort Array II
3512,Minimum Operations to Make Array Sum Divisible by K
3513,Number of Unique XOR Triplets I
3514,Number of Unique XOR Triplets II
3515,Shortest Path in a Weighted Tree
3516,Find Closest Person
3517,Smallest Palindromic Rearrangement I
3518,Smallest Palindromic Rearrangement II
3519,Count Numbers with Non-Decreasing Digits 
3521,Find Product Recommendation Pairs
3522,Calculate Score After Performing Instructions
3523,Make Array Non-decreasing
3524,Find X Value of Array I
3525,Find X Value of Array II
3527,Find the Most Common Response
3528,Unit Conversion I
3529,Count Cells in Overlapping Horizontal and Vertical Substrings
3530,Maximum Profit from Valid Topological Order in DAG
3531,Count Covered Buildings
3532,Path Existence Queries in a Graph I
3533,Concatenated Divisibility
3534,Path Existence Queries in a Graph II
3536,Maximum Product of Two Digits
3537,Fill a Special Grid
3538,Merge Operations for Minimum Travel Time
3539,Find Sum of Array Product of Magical Sequences
3541,Find Most Frequent Vowel and Consonant
3542,Minimum Operations to Convert All Elements to Zero
3543,Maximum Weighted K-Edge Path
3544,Subtree Inversion Sum
3545,Minimum Deletions for At Most K Distinct Characters
3546,Equal Sum Grid Partition I
3547,Maximum Sum of Edge Values in a Graph
3548,Equal Sum Grid Partition II
3550,Smallest Index With Digit Sum Equal to Index
3551,Minimum Swaps to Sort by Digit Sum
3552,Grid Teleportation Traversal
3553,Minimum Weighted Subgraph With the Required Paths II
3554,Find Category Recommendation Pairs
3556,Sum of Largest Prime Substrings
3557,Find Maximum Number of Non Intersecting Substrings
3558,Number of Ways to Assign Edge Weights I
3559,Number of Ways to Assign Edge Weights II
3560,Find Minimum Log Transportation Cost
3561,Resulting String After Adjacent Removals
3562,Maximum Profit from Trading Stocks with Discounts
3563,Lexicographically Smallest String After Adjacent Removals
3564,Seasonal Sales Analysis
3566,Partition Array into Two Equal Product Subsets
3567,Minimum Absolute Difference in Sliding Submatrix
3568,Minimum Moves to Clean the Classroom
3569,Maximize Count of Distinct Primes After Split
3570,Find Books with No Available Copies
3572,Maximize Y‑Sum by Picking a Triplet of Distinct X‑Values
3573,Best Time to Buy and Sell Stock V
3574,Maximize Subarray GCD Score
3575,Maximum Good Subtree Score
3576,Transform Array to All Equal Elements
3577,Count the Number of Computer Unlocking Permutations
3578,Count Partitions With Max-Min Difference at Most K
3579,Minimum Steps to Convert String with Operations
3580,Find Consistently Improving Employees
3582,Generate Tag for Video Caption
3583,Count Special Triplets
3584,Maximum Product of First and Last Elements of a Subsequence
3585,Find Weighted Median Node in Tree
3586,Find COVID Recovery Patients
3587,Minimum Adjacent Swaps to Alternate Parity
3588,Find Maximum Area of a Triangle
3589,Count Prime-Gap Balanced Subarrays
3590,Kth Smallest Path XOR Sum
3591,Check if Any Element Has Prime Frequency
3592,Inverse Coin Change
3593,Minimum Increments to Equalize Leaf Paths
3594,Minimum Time to Transport All Individuals
3597,Partition String 
3598,Longest Common Prefix Between Adjacent Strings After Removals
3599,Partition Array to Minimize XOR
3600,Maximize Spanning Tree Stability with Upgrades
3601,Find Drivers with Improved Fuel Efficiency
3602,Hexadecimal and Hexatrigesimal Conversion
3603,Minimum Cost Path with Alternating Directions II
3604,Minimum Time to Reach Destination in Directed Graph
3605,Minimum Stability Factor of Array
3606,Coupon Code Validator
3607,Power Grid Maintenance
3608,Minimum Time for K Connected Components
3609,Minimum Moves to Reach Target in Grid
3611,Find Overbooked Employees
3612,Process String with Special Operations I
3613,Minimize Maximum Component Cost
3614,Process String with Special Operations II
3615,Longest Palindromic Path in Graph
3617,Find Students with Study Spiral Pattern
3618,Split Array by Prime Indices
3619,Count Islands With Total Value Divisible by K
3620,Network Recovery Pathways
3621,Number of Integers With Popcount-Depth Equal to K I
3622,Check Divisibility by Digit Sum and Product
3623,Count Number of Trapezoids I
3624,Number of Integers With Popcount-Depth Equal to K II
3625,Count Number of Trapezoids II
3626,Find Stores with Inventory Imbalance
3627,Maximum Median Sum of Subsequences of Size 3
3628,Maximum Number of Subsequences After One Inserting
3629,Minimum Jumps to Reach End via Prime Teleportation
3630,Partition Array for Maximum XOR and AND
3633,Earliest Finish Time for Land and Water Rides I
3634,Minimum Removals to Balance Array
3635,Earliest Finish Time for Land and Water Rides II
3636,Threshold Majority Queries
3637,Trionic Array I
3638,Maximum Balanced Shipments
3639,Minimum Time to Activate String
3640,Trionic Array II
